loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,label
1941,7499398,K01473.01,CANDIDATE,23.02028478,0.794,3.544,5077.8,604,31.4,97.2,5613,4.496,0.32,0.956,1.046,280.36023,43.12368,0
1942,12365184,K01474.01,CONFIRMED,69.72646639,0.019,3.7177,4491.2,613,33.3,300.7,6430,4.107,0.2,1.731,1.398,295.41788,51.184761,1
1943,4770365,K01475.01,CONFIRMED,1.609321941,0.016,1.6067,728.5,958,199.28,35.3,4224,4.662,-0.2,0.603,0.609,297.43039,39.847839,1
1944,4770365,K01475.02,CONFIRMED,9.51220046,0.133,2.9497,1169.4,530,18.66,31.9,4224,4.662,-0.2,0.603,0.609,297.43039,39.847839,1
1945,4770365,K01475.03,CONFIRMED,4.72941177,0.236,2.234,434.3,669,47.3,14.6,4224,4.662,-0.2,0.603,0.609,297.43039,39.847839,1
1946,12406749,K01476.01,CONFIRMED,56.3587987,0.906,6.927,2559.6,419,7.29,44.4,5446,4.525,-0.2,0.821,0.824,290.85413,51.222809,1
1947,7811397,K01477.01,CANDIDATE,169.4976085,0.625,7.77,12192,272,1.29,82.8,5270,4.592,0.07,0.787,0.9,287.65396,43.505718,0
1948,12403119,K01478.01,CONFIRMED,76.13622222,0.044,7.9393,2949.5,399,6.01,339.4,5591,4.494,-0.06,0.892,0.904,288.84863,51.209049,1
1949,9842890,K01479.01,FALSE POSITIVE,4.9883872,0.939,9.142,638.2,990,227.27,52.9,5819,4.565,-0.32,0.823,0.91,296.43814,46.61536,0
1950,7512982,K01480.01,CONFIRMED,20.38174802,0.295,3.7922,1597.1,528,18.36,46.8,4883,4.515,0.18,0.808,0.779,286.74188,43.190102,1
1951,7512982,K01480.02,CANDIDATE,7.00447892,0.139,2.669,231.4,754,76.26,9.9,4883,4.515,0.18,0.808,0.779,286.74188,43.190102,0
1952,9597806,K01481.01,CONFIRMED,5.101375725,0.027,2.595,894.6,1050,287.28,55.1,5869,4.479,-0.04,0.954,1.001,295.57727,46.254742,1
1953,7812167,K01482.01,FALSE POSITIVE,17.7940049,3.72,4.091,879.4,762,79.54,27.7,6273,4.442,-0.14,1.044,1.099,288.02271,43.54821,0
1954,11909686,K01483.01,FALSE POSITIVE,185.9526325,1.264,3.5964,11106.9,343,3.28,147.3,5813,4.33,0.21,1.164,1.057,289.1524,50.253159,0
1955,11760959,K01484.01,FALSE POSITIVE,3.47021401,0.076,2.289,1105.2,933,179.02,8.3,4922,4.555,-0.12,0.744,0.726,290.61679,49.957619,0
1956,9692345,K01485.01,FALSE POSITIVE,0.687895191,0.018,2.4233,462.5,1391,888.72,60.9,4478,4.615,-0.22,0.651,0.637,282.17941,46.457169,0
1957,7898352,K01486.01,CONFIRMED,127.2824442,0.827,7.1545,8088.6,392,5.61,148.1,5733,4.281,0.06,1.183,0.974,294.31699,43.629341,1
1958,7898352,K01486.02,CONFIRMED,30.1837021,0.011,5.879,974.9,634,38.2,37.9,5733,4.281,0.06,1.183,0.974,294.31699,43.629341,1
1959,12062667,K01487.01,FALSE POSITIVE,2.92928244,1.14,6.794,268.6,2112,4706.45,39.2,6634,3.831,-0.5,2.251,1.253,292.07269,50.54829,0
1960,9589323,K01488.01,CONFIRMED,3.949627144,0.049,1.5485,807.2,966,206.05,45.1,5155,4.523,0.14,0.836,0.849,292.35394,46.22628,1
1961,9823487,K01489.01,CONFIRMED,16.00460392,0.49,3.9475,831.9,583,27.41,34.3,5180,4.597,0,0.769,0.86,288.23666,46.605919,1
1962,9602514,K01490.01,FALSE POSITIVE,3.55650737,0.01,8.545,293.6,1405,918.25,77.1,4951,3.876,0.1,1.843,0.931,297.12186,46.221909,0
1963,9726659,K01491.01,CONFIRMED,3.148661555,0.652,2.1978,550.5,1097,342.76,35.3,5258,4.458,-0.04,0.873,0.797,297.77927,46.492741,1
1964,12108312,K01492.01,FALSE POSITIVE,0.70544824,1.2,2.9423,462.4,1868,2899.07,118.2,5717,4.564,-0.22,0.826,0.917,289.95078,50.657249,0
1965,9842906,K01493.01,FALSE POSITIVE,4.9883873,0.944,9.059,507.6,1236,550.52,42.4,6418,4.395,0.07,1.171,1.241,296.4418,46.616711,0
1966,11821363,K01494.01,CONFIRMED,8.19596647,0.252,2.824,792.8,672,48.2,20.2,4723,4.557,0.08,0.747,0.734,295.45715,50.077171,1
1967,7629518,K01495.01,CONFIRMED,15.59466045,0.266,5.0478,867.7,718,62.88,49.2,5900,4.5,-0.1,0.929,0.995,297.66452,43.248959,1
1968,4828341,K01496.01,FALSE POSITIVE,36.12895451,1.474,2.2348,3758.6,546,21.05,66.3,5921,4.484,-0.3,0.912,0.923,289.60678,39.938332,0
1969,11774387,K01497.01,FALSE POSITIVE,0.520222869,0.562,1.2216,269.5,2145,5038.49,28.9,5776,4.527,-0.08,0.889,0.97,297.04651,49.97039,0
1970,9636135,K01498.01,CONFIRMED,5.83376197,0.742,3.9988,532.9,1143,403.49,36.6,6213,4.387,0.36,1.195,1.27,285.0571,46.320679,1
1971,9636135,K01498.02,CONFIRMED,2.42150341,0.55,2.965,171.5,1532,1305.04,15.8,6213,4.387,0.36,1.195,1.27,285.0571,46.320679,1
1972,7841925,K01499.01,CONFIRMED,14.16400071,0.027,4.3031,728.1,694,54.95,71.5,5440,4.438,-0.24,0.885,0.782,297.72427,43.527431,1
1973,7841925,K01499.02,CANDIDATE,0.840594032,0.018,1.404,49.8,1780,2368.31,11.6,5440,4.438,-0.24,0.885,0.782,297.72427,43.527431,0
1974,7841925,K01499.03,CONFIRMED,6.20920207,0.272,2.637,101.9,914,164.98,12.1,5440,4.438,-0.24,0.885,0.782,297.72427,43.527431,1
1975,9719634,K01500.01,FALSE POSITIVE,3.351556891,0.129,2.4005,341.9,1074,314.73,38.8,5185,4.442,0.18,0.911,0.837,295.52521,46.459431,0
1976,7439316,K01501.01,CONFIRMED,2.617028373,0.146,2.046,499.4,996,233.23,30.8,4831,4.568,-0.14,0.724,0.706,290.12231,43.08556,1
1977,12061238,K01502.01,FALSE POSITIVE,1.876406096,0.302,1.531,433.8,1192,476.68,37,5198,4.6,-0.1,0.759,0.843,291.23114,50.56702,0
1978,12400538,K01503.01,CONFIRMED,150.2412582,0.345,10.849,2378.5,327,2.72,72.3,5604,4.451,0,0.943,0.916,287.28531,51.249981,1
1979,9641018,K01504.01,FALSE POSITIVE,2.178154348,1.21,3.4874,428.6,1392,886.88,93,5947,4.482,-0.5,0.881,0.86,288.01486,46.348949,0
1980,9813499,K01505.01,CONFIRMED,5.03257009,0.97,4.213,439.1,1047,283.49,26.3,5970,4.521,-0.18,0.908,0.996,282.36349,46.67524,1
1981,12254792,K01506.01,CONFIRMED,40.4286676,0.872,7.102,916.1,494,14.08,40.9,5813,4.561,-0.28,0.833,0.925,289.42459,50.994122,1
1982,12020218,K01507.01,CONFIRMED,21.3588236,0.092,5.823,640.1,691,53.89,33.2,6170,4.472,-0.16,0.992,1.063,295.40253,50.47863,1
1983,7690844,K01508.01,CONFIRMED,22.0459163,0.837,5.22,804.8,640,39.69,29.7,5900,4.509,0.07,0.951,1.065,294.52713,43.36816,1
1984,9535080,K01509.01,FALSE POSITIVE,49.6456235,1.236,23.568,857.5,648,41.57,176.5,6273,4.129,-0.2,1.493,1.095,295.26349,46.148022,0
1985,11870545,K01510.01,CANDIDATE,0.839961456,0.548,1.3008,492.9,1455,1066.37,35.1,4932,4.618,0,0.718,0.808,295.08423,50.114609,0
1986,7901948,K01511.01,CONFIRMED,2.578852119,0.625,2.3581,334.3,1230,540.56,36.7,5743,4.553,-0.14,0.853,0.949,295.41745,43.60564,1
1987,11955499,K01512.01,FALSE POSITIVE,9.04189129,0.967,2.789,783.4,729,66.83,34.5,5237,4.572,0.24,0.826,0.927,286.88751,50.377071,0
1988,9784222,K01513.01,FALSE POSITIVE,0.798200403,1.193,1.8261,396.8,2128,4875.01,65.9,6258,4.449,-0.16,1.031,1.087,296.98853,46.596882,0
1989,9520668,K01514.01,FALSE POSITIVE,1.399326503,0.009,1.8305,206.4,1143,402.58,22.7,4502,4.572,0.22,0.728,0.722,289.32101,46.134319,0
1990,7871954,K01515.01,CONFIRMED,1.937029968,0.105,1.4727,312.3,802,97.94,42.8,4042,4.761,-0.62,0.49,0.505,283.13547,43.657051,1
1991,7871954,K01515.02,CONFIRMED,7.06117322,0.845,1.0406,481.7,521,17.41,27.2,4042,4.761,-0.62,0.49,0.505,283.13547,43.657051,1
1992,12418724,K01516.01,CONFIRMED,20.55331441,0.795,5.3136,678.3,749,74.49,40.6,6325,4.409,-0.04,1.112,1.157,296.4032,51.271339,1
1993,7456001,K01517.01,CONFIRMED,40.0686713,0.029,5.8875,970.9,560,23.27,62,6026,4.411,-0.36,0.992,0.924,294.95685,43.014332,1
1994,7549209,K01518.01,CONFIRMED,27.5071114,0.918,5.907,580.7,569,24.71,30.7,5783,4.539,-0.08,0.88,0.977,297.3013,43.141891,1
